spec1_wn,spec1_mean,spec1_std,spec2_wn,spec2_mean,spec2_std
399.20229,0.27197333333333334,0.024444551676532516,99.4175,1903.4003333333337,890.5283927785048
406.4139255711423,0.2711274635456093,0.026876521612352343,107.23321643286573,2329.453186382901,1071.0367715621924
413.6255611422846,0.27491300148201503,0.025842281985324032,115.04893286573147,2602.137656045957,1193.0222394438943
420.83719671342686,0.2783912151617151,0.025796147093808338,122.8646492985972,2749.3971622090867,1271.7714946289393
428.04883228456913,0.28321616988342624,0.02474129571035707,130.68036573146293,2675.8950130305316,1241.112410199996
435.26046785571145,0.2874695983039635,0.02662640988041696,138.49608216432867,2694.7174724128254,1245.724279023806
442.4721034268537,0.2900104991215223,0.024420058302853997,146.3117985971944,2639.0875956577243,1205.5375825519168
449.683738997996,0.2925305110097843,0.024714873158508083,154.12751503006012,2551.113344071346,1139.8284389001353
456.89537456913826,0.2937864163180948,0.02403596266857833,161.94323146292587,2501.971394189594,1132.8023153169634
464.1070101402806,0.2951896599954272,0.025197697658535138,169.7589478957916,2429.9019368591594,1095.0386045465405
471.31864571142285,0.2971387239598342,0.02520486253207109,177.57466432865732,2394.8104188743027,1082.0198032429557
478.5302812825651,0.30016110967187776,0.02440512595552186,185.39038076152303,2296.1679296674197,1027.9500878515173
485.7419168537074,0.3018196844065557,0.024946071597115586,193.2060971943888,2241.8804368653546,997.2618822861358
492.9535524248497,0.303811115505142,0.024653045868776043,201.02181362725452,2180.013300196469,980.3986521571567
500.16518799599197,0.3058431636942072,0.024356228375874,208.83753006012023,2095.1577613224576,921.8714673568038
507.37682356713424,0.3070699205908876,0.022715851926298786,216.653246492986,2065.745147523296,910.4860716518363
514.5884591382766,0.3086246627391343,0.02354120133404621,224.4689629258517,1935.4825520168888,864.8938229393639
521.8000947094188,0.3091878933258821,0.023335452404561623,232.28467935871743,1870.7386790942776,822.9993094072717
529.0117302805611,0.3099503122949335,0.023354789331053758,240.1003957915832,1880.3184565600498,808.5022233905685
536.2233658517034,0.31028847766062256,0.02369288892723411,247.9161122244489,1773.3566878314896,765.0384712403529
543.4350014228457,0.3107426101571744,0.02303309358817047,255.73182865731462,1720.0704952715548,733.075227327326
550.646636993988,0.3117636102259514,0.0232825185331233,263.5475450901804,1702.5521466384162,730.5354149636446
557.8582725651303,0.31198537508035556,0.022871107413866585,271.3632615230461,1676.089155022182,713.2612538790073
565.0699081362725,0.31273465071624834,0.022764267004669558,279.1789779559118,1651.853756664291,689.7798666084581
572.2815437074148,0.31240564613818306,0.02232064362634167,286.9946943887776,1581.4767482513223,666.6976741054548
579.4931792785571,0.31276961911631385,0.021808427675817026,294.8104108216433,1602.0141639577412,689.1174880566086
586.7048148496993,0.312894080090206,0.021926760453972047,302.626127254509,1582.7019795879908,664.836984169297
593.9164504208417,0.3124877627654761,0.02112207719534794,310.4418436873748,1573.2106112490667,663.6889018348896
601.128085991984,0.31179686572691184,0.02095721333390444,318.2575601202405,1577.5796808192524,672.4417061122355
608.3397215631262,0.3108836682261748,0.020855986489123245,326.0732765531062,1585.9300630497457,660.9948496018427
615.5513571342685,0.3101813696328179,0.0205283728623935,333.888992985972,1562.4821162905926,658.0519411335308
622.7629927054109,0.30905669764932986,0.020282437340360913,341.7047094188377,1570.654681000353,630.4721281931993
629.9746282765531,0.30843082255733006,0.019934776532018472,349.5204258517034,1558.1413522975924,619.0583351546488
637.1862638476954,0.30669475887191283,0.019399120755293563,357.3361422845692,1559.3526499443287,639.0930000117405
644.3978994188376,0.30542358785011037,0.019255218909497027,365.1518587174349,1541.7092597653318,625.2067199471799
651.6095349899799,0.30354962914852307,0.018703748060683652,372.9675751503006,1514.6816141335003,619.7153037462712
658.8211705611222,0.3008808076702199,0.01856931405953508,380.7832915831664,1479.5555306650447,604.3260509726753
666.0328061322646,0.2982556201348392,0.018342363683420862,388.5990080160321,1464.983662038799,586.9747198854274
673.2444417034068,0.29561882626675207,0.01781209043686346,396.4147244488978,1426.4421046918762,584.692153582245
680.4560772745491,0.29239311315215044,0.017835987014805887,404.23044088176357,1439.6042304842679,574.9251408389675
687.6677128456913,0.28939392328609936,0.0174612062192794,412.0461573146293,1441.3140521577868,582.8834930873932
694.8793484168336,0.285418643872176,0.0171772471632635,419.861873747495,1457.8229290312959,614.246491442186
702.090983987976,0.2819360682657863,0.016539406830078394,427.67759018036077,1393.6095957066193,557.4681124729783
709.3026195591183,0.27791929312712677,0.016146899825844604,435.4933066132265,1419.9374013275783,583.3199873060688
716.5142551302605,0.27322391942879076,0.015811806243227308,443.3090230460922,1389.0410252592326,566.8840642724937
723.7258907014027,0.2685078707492165,0.015463407511221794,451.12473947895796,1348.0056305623664,539.5526989093112
730.937526272545,0.2629161615081105,0.015471775582680937,458.9404559118237,1362.006871890699,555.5268874841531
738.1491618436874,0.2578056141685009,0.014736047975966712,466.7561723446894,1341.5237319895252,530.3937532577862
745.3607974148297,0.2522435351331042,0.014735548333805113,474.57188877755516,1346.4130481479579,529.0363761527464
752.572432985972,0.2466515045775821,0.014439825516102003,482.3876052104209,1301.9044107598963,522.9603529108877
759.7840685571142,0.24109343590415763,0.014302606678816755,490.2033216432866,1265.3568846452592,525.0753883371259
766.9957041282564,0.23550342423901702,0.014126009966824577,498.01903807615236,1251.6374858684162,493.21835232553326
774.2073396993987,0.22977948719643537,0.013831660185985707,505.83475450901807,1229.5712721733896,493.14703724276785
781.4189752705411,0.22363426332365435,0.013625976546521344,513.6504709418838,1206.470120564545,477.2855624319245
788.6306108416834,0.21723211591875877,0.013393600474816194,521.4661873747496,1208.1770188721002,514.7751477956505
795.8422464128256,0.21038058564180354,0.01324550821026625,529.2819038076152,1171.241576516393,474.8982261863541
803.0538819839679,0.2038956063970434,0.012961734998750902,537.097620240481,1184.9237806052654,465.85442373520004
810.2655175551101,0.19749747006315813,0.012772225765756836,544.9133366733467,1161.0322697308932,444.18256768912187
817.4771531262525,0.1909590707351989,0.012679458801245616,552.7290531062124,1160.004674962651,458.944541949836
824.6887886973948,0.18434310582034838,0.012612235368097338,560.5447695390782,1154.6755136869451,459.4035837572609
831.9004242685371,0.17807852328173446,0.01257877581675536,568.360485971944,1144.5296651540489,446.74782699061325
839.1120598396793,0.17169475969421907,0.012368368592203393,576.1762024048096,1137.6843242863026,446.88184550532696
846.3236954108215,0.16532129886625319,0.012360018760148188,583.9919188376754,1107.344783328536,428.57979395086795
853.5353309819639,0.15885816379047016,0.012259502697706258,591.8076352705411,1115.74728045274,456.28125841172556
860.7469665531062,0.15287213885685091,0.012329179346466794,599.6233517034068,1102.9393646751296,432.7304950715617
867.9586021242485,0.14691722267437082,0.01218178010282524,607.4390681362726,1097.5327788577551,439.8035155713411
875.1702376953908,0.14125492066988662,0.012211972841321122,615.2547845691383,1088.984014689313,431.5456535039064
882.381873266533,0.13576523547563124,0.012016654507646303,623.070501002004,1050.411384712287,420.1589951027778
889.5935088376752,0.13078710538973806,0.012177363771614175,630.8862174348698,1062.2341658109663,418.1359174515539
896.8051444088176,0.12606310517839012,0.01213530176376038,638.7019338677355,1061.4064048807643,441.13558691959895
904.0167799799599,0.12120889961077208,0.012040563603046131,646.5176503006012,1075.0952086677773,419.36789396519976
911.2284155511022,0.11697478802458527,0.012183390267107056,654.333366733467,1047.0637512880833,422.5393638156959
918.4400511222445,0.11314770321675276,0.012323220592036603,662.1490831663327,1029.4044191020996,403.3964732680722
925.6516866933866,0.10949417875923477,0.012447223956627907,669.9647995991984,1038.918244482106,412.1166858178473
932.863322264529,0.10621749478631605,0.01265667605373734,677.7805160320642,1010.762940255912,415.0003647035776
940.0749578356713,0.10366689644201312,0.012777436355075887,685.5962324649299,990.0086116789043,395.0656252610711
947.2865934068136,0.10139199647395118,0.012917393616302331,693.4119488977956,986.1091323927727,392.9457898680451
954.4982289779559,0.0990042486666665,0.013005060013136224,701.2276653306614,987.0615337326622,390.83779457065
961.7098645490983,0.09715886656479987,0.013272370902573473,709.0433817635271,1023.2669662413649,405.6009347326162
968.9215001202404,0.0958052716105925,0.013486587092391826,716.8590981963928,993.9325458455602,399.69864877801086
976.1331356913827,0.09514356470600605,0.013367449159959506,724.6748146292585,1013.4241802215806,413.8061593231605
983.344771262525,0.09515786438118952,0.013241149899344874,732.4905310621243,1031.874701622449,405.3534933458492
990.5564068336673,0.09520031127437494,0.013106243120556508,740.30624749499,992.3093061158569,390.2291667987946
997.7680424048096,0.0950766048695308,0.013082616270160255,748.1219639278557,985.3821749255991,389.2101935381087
1004.9796779759517,0.09392811722574562,0.013261526575840742,755.9376803607215,987.6954535520007,399.146470968498
1012.1913135470941,0.09516479359056784,0.013325163760498724,763.7533967935872,986.0625082116967,380.3073500378048
1019.4029491182364,0.09868973403444779,0.013426136915882427,771.5691132264529,968.4917191292483,377.7389471880378
1026.6145846893787,0.10079737728457938,0.013489075031307534,779.3848296593187,1006.8719542938064,407.4232727494151
1033.826220260521,0.10194565499309209,0.013555230082589145,787.2005460921844,1009.699174504978,402.83313078752894
1041.0378558316634,0.10238709948298746,0.01363655463789979,795.0162625250501,975.5492445391252,402.11967073331834
1048.2494914028055,0.10193886095636577,0.013989642071419329,802.8319789579159,956.9655531281514,396.94492646076634
1055.4611269739478,0.1006938493177515,0.014388523301810674,810.6476953907816,999.0751001855186,387.4049013975149
1062.67276254509,0.10085684593915602,0.014744969686214552,818.4634118236473,980.2748029829924,399.59792770620317
1069.8843981162324,0.10357407316708955,0.014756821754161443,826.2791282565131,990.6262323581409,402.3599280156617
1077.0960336873748,0.1047109301434284,0.015025361263790615,834.0948446893788,1006.6426839433549,410.2559912163427
1084.307669258517,0.10274389320252643,0.01530490414794491,841.9105611222445,988.6459904351242,408.1354685913653
1091.5193048296592,0.10037648386150466,0.015721640303638585,849.7262775551103,1019.266072551824,422.5829434828069
1098.7309404008015,0.09871063089653476,0.01618203741396763,857.541993987976,974.1515512156457,387.6030707685325
1105.9425759719438,0.09656124760281039,0.016837038759517763,865.3577104208417,972.0640914346526,388.3285758156764
1113.1542115430861,0.09631976511244338,0.016956342715866407,873.1734268537075,998.3874757833638,399.4499064600312
1120.3658471142285,0.09604783111160242,0.01690630108219309,880.9891432865732,1022.6876365674101,418.63618241131724
1127.5774826853706,0.09368566116011429,0.01701939277010589,888.8048597194389,1003.3851392842693,392.76907019700167
1134.789118256513,0.09239206038858161,0.0177469000247101,896.6205761523047,995.8617327083069,407.31929894209463
1142.0007538276552,0.093211974388779,0.019098313593833155,904.4362925851703,959.5782006060831,381.411019604501
1149.2123893987975,0.09489755600020604,0.02099480760523004,912.2520090180361,963.0169725971165,373.0760446148152
1156.4240249699399,0.09686112773274809,0.023114117871737325,920.0677254509019,957.0702846360155,361.84216770013865
1163.6356605410822,0.09665654219662184,0.02446418681173214,927.8834418837675,925.4319588631491,359.5002995156245
1170.8472961122243,0.09433437936665372,0.023304153144503424,935.6991583166333,916.8146194185601,373.43406628252865
1178.0589316833666,0.09141755251322871,0.021345497185371973,943.5148747494991,921.5284681825527,369.07547743095546
1185.270567254509,0.08876706088071579,0.01942253690158514,951.3305911823647,933.3372851116154,361.1274628097231
1192.4822028256513,0.0875052714948571,0.01783905847277074,959.1463076152305,917.5151213021599,359.78190123422144
1199.6938383967936,0.08700375096115386,0.016635970954188437,966.9620240480963,909.7687813067558,373.42750115535785
1206.905473967936,0.08618575541835728,0.01555309501907645,974.7777404809619,913.4313729678685,353.8613279597269
1214.117109539078,0.08596314568801593,0.015010465680468734,982.5934569138277,912.2001814079919,350.2491626087487
1221.3287451102203,0.08639875738465319,0.014959752191883295,990.4091733466935,921.906045847115,360.15302829773333
1228.5403806813626,0.0869973983822806,0.015209788677156858,998.2248897795591,891.5743258579945,356.78555788039387
1235.752016252505,0.08795631239810135,0.015734472469486147,1006.0406062124249,918.5844369353645,352.53231955256757
1242.9636518236473,0.0885050689843939,0.01596960073458281,1013.8563226452907,891.3350512927973,346.9488181303546
1250.1752873947896,0.08825874833853298,0.015629143079079238,1021.6720390781563,925.4924082817473,366.8402726882506
1257.3869229659317,0.08733225009606845,0.015111866541033534,1029.487755511022,937.6596733012566,373.96616264610213
1264.598558537074,0.08672791976305423,0.014655147012196954,1037.3034719438879,985.2453505182184,388.5028419163593
1271.8101941082164,0.08667506589046349,0.014161388085941227,1045.1191883767535,969.159563151445,380.77903257596995
1279.0218296793587,0.08612709288351883,0.013609735477758261,1052.9349048096192,1045.6318302384404,406.2820720965464
1286.233465250501,0.08556878320259305,0.013120373050756948,1060.750621242485,1062.9197430346253,418.80249354322746
1293.445100821643,0.08538471741442373,0.012749611823589257,1068.5663376753507,1093.9750043483216,414.71337672701475
1300.6567363927854,0.08549572246205084,0.012599440066393918,1076.3820541082164,1146.1257546688942,452.9511897584036
1307.8683719639278,0.08577484773823878,0.012499626960779633,1084.1977705410823,1189.3946018021416,467.0948573109979
1315.08000753507,0.08592306949441293,0.012447177426803886,1092.013486973948,1222.5798269072604,489.8239618179128
1322.2916431062124,0.08596759361647825,0.012401048109142936,1099.8292034068136,1213.3675646071422,483.39725161144986
1329.5032786773547,0.08596126455515436,0.012445071998534398,1107.6449198396795,1235.0310884454773,477.78587168129826
1336.7149142484968,0.08620019273765665,0.012483986300817894,1115.4606362725451,1305.0352155833332,497.2806097950755
1343.9265498196391,0.0863743080367312,0.01244890710969191,1123.2763527054108,1373.7780214548536,528.1240247062467
1351.1381853907815,0.08663823003572634,0.012577527487761185,1131.0920691382767,1437.5157316195264,582.4888089329935
1358.3498209619238,0.08714496269485468,0.01266088942651026,1138.9077855711423,1414.0646205790945,579.5668955241093
1365.5614565330661,0.08758984506598311,0.012621001827286081,1146.723502004008,1479.3838042128207,575.9219477939299
1372.7730921042084,0.0886206098324005,0.01259909550402969,1154.5392184368739,1526.4599149847108,594.3228872123852
1379.9847276753505,0.08836820126554612,0.012668864414947004,1162.3549348697395,1552.6239703655503,630.7372756973036
1387.1963632464929,0.08787524375256188,0.01291702319847298,1170.1706513026052,1653.9284667260456,642.2103450727018
1394.4079988176352,0.0888157253010786,0.012677662553336005,1177.986367735471,1680.6014802271347,647.8935428628394
1401.6196343887775,0.08886536136002433,0.012613560890920793,1185.8020841683367,1725.4702521841157,679.409223828163
1408.8312699599198,0.08874843118028082,0.012431088497724405,1193.6178006012024,1809.7976599695,742.2996612084812
1416.042905531062,0.08868997362565105,0.012295798304348158,1201.4335170340682,1850.429974140454,743.1363055326225
1423.2545411022043,0.08852292211103763,0.012127982950130461,1209.249233466934,1878.4315461208346,731.2367117489314
1430.4661766733466,0.08849337544910794,0.012318566483156487,1217.0649498997996,1928.3154092080813,795.2276003806156
1437.677812244489,0.08920657175396403,0.013038797560370673,1224.8806663326654,1977.4040430327484,856.982327054641
1444.8894478156312,0.09013679198956381,0.013868370560000303,1232.696382765531,2004.7315950124848,822.0058212764841
1452.1010833867733,0.09074172044620515,0.014310089693269317,1240.5120991983968,2092.810584421308,860.0776654802806
1459.3127189579156,0.09097928480271027,0.014768967725800372,1248.3278156312626,2169.660077787457,886.7643698580847
1466.524354529058,0.09062045279184561,0.01496215603399646,1256.1435320641283,2231.4102142628053,924.0236170141175
1473.7359901002003,0.08820199249492937,0.01331593915868781,1263.959248496994,2370.1872866727927,967.4732081587541
1480.9476256713426,0.08673683073947487,0.012236210838638703,1271.7749649298598,2436.404850000394,981.1289240142281
1488.1592612424847,0.08683633457046634,0.012038598031789943,1279.5906813627255,2517.079680834744,1032.018339740832
1495.370896813627,0.08754582247379468,0.011647472620964395,1287.4063977955911,2663.7163948050606,1107.4613996883918
1502.5825323847694,0.08889816638923435,0.01164017381752377,1295.222114228457,2846.9477085943454,1160.7572548680766
1509.7941679559117,0.09109574496951807,0.01191424085684831,1303.0378306613227,3067.6107459334276,1229.79891970456
1517.005803527054,0.09394842618782806,0.012285192237064077,1310.8535470941883,3267.065091947014,1328.1452279060954
1524.2174390981963,0.09624553873265923,0.012525235798083447,1318.6692635270542,3490.017254269335,1412.3401466532912
1531.4290746693384,0.0990435159294944,0.012861776578706172,1326.4849799599199,3705.6242876779634,1564.4044543697348
1538.6407102404808,0.10218126225860662,0.013292776758950301,1334.3006963927855,3916.1541014818235,1614.5565649027267
1545.852345811623,0.10512406290808979,0.01361158629110189,1342.1164128256514,4178.427746677316,1707.9433411689456
1553.0639813827654,0.10725721926111635,0.01392954505266669,1349.932129258517,4292.983062141616,1803.7253549950008
1560.2756169539077,0.10899322604326937,0.014829619724351139,1357.7478456913827,4419.720539413426,1865.7569182836025
1567.48725252505,0.11101140612240534,0.014436947340509699,1365.5635621242486,4578.567454936791,1995.5413503637362
1574.6988880961921,0.11307236324248755,0.012162191125173341,1373.3792785571143,4643.75014076715,1970.84554772971
1581.9105236673345,0.11701349797841408,0.011227858110427702,1381.19499498998,4599.871121773351,2010.5767762383646
1589.1221592384768,0.12287874634427098,0.010798939225426065,1389.0107114228458,4589.299867622311,2040.6785228886706
1596.3337948096191,0.13159012441760723,0.010589583247378803,1396.8264278557115,4554.154463990722,2021.5487015831907
1603.5454303807614,0.14287895173191276,0.010458843957761609,1404.6421442885771,4502.401286295596,2047.155074949449
1610.7570659519035,0.15637293381821513,0.010482774639747368,1412.457860721443,4388.486109757626,1969.2440042432765
1617.9687015230459,0.17092461919829907,0.010627633572529037,1420.2735771543087,4338.567060176571,1961.564688791543
1625.1803370941882,0.18378674916145288,0.010717928522443387,1428.0892935871743,4230.11428022183,1924.3317536795869
1632.3919726653305,0.1916238335927539,0.011003521177245951,1435.9050100200402,4212.044005417644,1931.6660487532981
1639.6036082364728,0.19295257377125488,0.011420018692022514,1443.7207264529059,4190.602406368856,1841.7173575511592
1646.8152438076152,0.1882520548063825,0.011827922888475853,1451.5364428857715,4027.60871066094,1791.7166832202452
1654.0268793787573,0.17890513167881147,0.012111127916784089,1459.3521593186374,4017.503623820064,1858.021510937676
1661.2385149498996,0.16620309284700877,0.01209181920391888,1467.167875751503,3883.4660918121845,1691.7291344796656
1668.450150521042,0.15219688449049665,0.01194058644429344,1474.9835921843687,3721.321546221945,1659.3373951566452
1675.6617860921842,0.13806397806700038,0.011879106942423077,1482.7993086172346,3628.8186748964567,1597.3880032544434
1682.8734216633266,0.12419683343373962,0.011856338777410646,1490.6150250501003,3503.189886421586,1587.8678107535934
1690.0850572344689,0.11122461974356267,0.011957834578092996,1498.430741482966,3451.7875945110227,1508.3237450870506
1697.296692805611,0.10002602856154946,0.012432075851021553,1506.2464579158318,3386.3286047571696,1474.9180466581784
1704.5083283767533,0.09028502088020222,0.013288196338869282,1514.0621743486975,3336.232474960578,1470.043344088902
1711.7199639478956,0.08254330241723568,0.014284498953682803,1521.877890781563,3248.6094452092166,1411.2721578592923
1718.931599519038,0.07691411202702038,0.0153926412510403,1529.693607214429,3313.933688956848,1423.4441217332912
1726.1432350901803,0.0733824628189627,0.01588215071239272,1537.5093236472947,3263.372765905364,1463.802573665994
1733.3548706613224,0.07058468708189615,0.01509977261630865,1545.3250400801603,3233.5931437526474,1421.0174945224132
1740.5665062324647,0.07070034751024334,0.014949918733889928,1553.1407565130262,3178.310754029541,1364.3718174532396
1747.778141803607,0.06839448648901288,0.014298993429387888,1560.9564729458918,3131.6600711493634,1336.4622670681815
1754.9897773747493,0.062422226960533615,0.013139479073317094,1568.7721893787575,3106.571515296911,1337.882483540378
1762.2014129458917,0.05772830847829061,0.012136692791339478,1576.5879058116234,3052.6200249682697,1358.6696046895331
1769.413048517034,0.05554133648133556,0.011885527898505792,1584.403622244489,3016.836386052541,1381.6599836581422
1776.624684088176,0.05392120568976014,0.011776552414435967,1592.2193386773547,2987.9610369084917,1314.176604734688
1783.8363196593184,0.052988979075348865,0.011800226316714188,1600.0350551102206,2938.153567809272,1279.5446997416361
1791.0479552304607,0.052416578802238496,0.01179434120652709,1607.8507715430862,2903.181484473636,1278.979792101067
1798.259590801603,0.052149833771103736,0.011760256794452872,1615.666487975952,2897.272029223512,1291.417254434053
1805.4712263727454,0.05194237432686823,0.011798366220436743,1623.4822044088178,2887.34663898735,1232.604724123281
1812.6828619438877,0.05106306570549534,0.011656913363910181,1631.2979208416834,2838.3732608635733,1210.5436110048374
1819.8944975150298,0.04892347410565658,0.011892245184606515,1639.113637274549,2852.551365205853,1210.1347771076328
1827.1061330861721,0.04961846228968211,0.011909595917864845,1646.929353707415,2786.823409645635,1214.3656563932548
1834.3177686573144,0.04982960641975168,0.01188662390941004,1654.7450701402806,2820.4697629440784,1227.1834344569397
1841.5294042284568,0.04932121538936893,0.011845894136091271,1662.5607865731463,2822.017302340964,1212.8031051506232
1848.741039799599,0.048632319516968225,0.0119919153851764,1670.3765030060122,2749.1505970233834,1192.9119162289555
1855.9526753707412,0.04847849910829857,0.01197312934539925,1678.1922194388778,2667.6870727298046,1138.4351234449834
1863.1643109418835,0.04871089349045171,0.011774861111360396,1686.0079358717435,2647.563535696195,1166.5588485669741
1870.3759465130258,0.048477243622008996,0.012059333293862383,1693.8236523046094,2577.852584363435,1134.919940474057
1877.5875820841682,0.04837215133298173,0.01190181497038829,1701.639368737475,2483.761201072936,1125.9206314220983
1884.7992176553105,0.04826358704538688,0.011820962363617312,1709.4550851703407,2430.878117702137,1072.5478572511247
1892.0108532264528,0.047770095027999115,0.011976828906839928,1717.2708016032066,2400.332494565169,1054.5694341524684
1899.222488797595,0.047466288950376904,0.011957483825324116,1725.0865180360722,2316.37039452799,996.5588860151446
1906.4341243687372,0.04750962816685384,0.01209220483141206,1732.9022344689379,2305.6176116967754,998.5804075210389
1913.6457599398796,0.047369548664897065,0.012173485530403252,1740.7179509018038,2286.068303322861,1043.144806992419
1920.8573955110219,0.0478764876278493,0.011996868988867362,1748.5336673346694,2218.0091695911874,940.4842957433242
1928.0690310821642,0.04688170364853835,0.011927922652971514,1756.349383767535,2138.378787143824,962.4055007329879
1935.2806666533065,0.04662850041677119,0.012131405033758232,1764.165100200401,2102.180008013397,916.7344562988967
1942.4923022244486,0.04633314839201002,0.01216972243211827,1771.9808166332666,2045.73924589987,894.5764571495963
1949.703937795591,0.04779725459170963,0.011965412671355017,1779.7965330661323,2040.0602806585282,892.2519743959328
1956.9155733667333,0.04573754368727532,0.01187115153177815,1787.6122494989982,2020.5505382514182,864.9524402011125
1964.1272089378756,0.04485273807711607,0.012836055602768697,1795.4279659318638,1951.996415678617,830.3849293312389
1971.338844509018,0.042958304103697796,0.013519088638508349,1803.2436823647295,1927.2020223424825,827.00124777205
1978.5504800801602,0.044462686797642155,0.01240126216066134,1811.0593987975953,1912.6200327636643,823.4055621027733
1985.7621156513023,0.050067454604706844,0.012117037932785762,1818.875115230461,1906.1406598759422,851.9028088519082
1992.9737512224447,0.05029656495019049,0.012005788247558739,1826.6908316633267,1863.4158015956862,825.256385723938
2000.185386793587,0.04935905091966633,0.012109605544357189,1834.5065480961925,1815.5246492609467,794.2166706990533
2007.3970223647293,0.044591420298007695,0.01243086923603163,1842.3222645290582,1835.8179230815479,791.1642175197953
2014.6086579358716,0.04746094950077099,0.0118613431913213,1850.1379809619239,1790.0381793001807,788.1182086686053
2021.8202935070137,0.04781414574710922,0.013621375734574422,1857.9536973947897,1740.0354154063082,735.179666051259
2029.031929078156,0.048562214149239474,0.012007583117381945,1865.7694138276554,1757.5581193781093,757.5112493913281
2036.2435646492984,0.04993209820943887,0.013038605944856972,1873.585130260521,1710.6990808274759,800.5375208445001
2043.4552002204407,0.051208666185642286,0.013124735629496237,1881.400846693387,1694.085920594743,750.4606095354374
2050.6668357915833,0.055946415731483456,0.013029484105794522,1889.2165631262526,1661.0854438902654,748.6445183370075
2057.8784713627256,0.05540166255247647,0.011922759976706589,1897.0322795591183,1628.1353975856873,682.4748913652879
2065.0901069338674,0.05506801686225449,0.011872330818564654,1904.8479959919841,1600.1825606653304,761.6639514867944
2072.3017425050098,0.05531587665867124,0.01201796987928359,1912.6637124248498,1528.429548860148,705.1376859976153
2079.513378076152,0.05670765367079673,0.012491532646515516,1920.4794288577154,1520.851494297546,658.6090568812807
2086.7250136472944,0.05793478522466944,0.012068167914990616,1928.2951452905813,1433.4059317468163,654.5351221353513
2093.9366492184367,0.05697815221367303,0.011869805885297154,1936.110861723447,1367.5374770547671,653.3599928232563
2101.148284789579,0.05811261683963437,0.011851826457669294,1943.9265781563126,1333.2774350642358,591.8244051521922
2108.3599203607214,0.05888985994127033,0.012063099624089165,1951.7422945891785,1293.783566623987,610.1135234909841
2115.5715559318637,0.05889247962473846,0.011742668273137278,1959.5580110220442,1219.7225858274644,598.5636933662832
2122.783191503006,0.05747240530956227,0.011681517349341817,1967.3737274549098,1143.198866164408,572.3557193375722
2129.9948270741484,0.05532105946517812,0.0114166414757395,1975.1894438877757,1103.3912915730027,532.9356703774608
2137.2064626452907,0.05584413887626452,0.01110463438829521,1983.0051603206414,1041.565122397573,464.82360070905264
2144.4180982164326,0.05507038787176179,0.012549173466637071,1990.820876753507,970.2706844983669,468.1288284983274
2151.629733787575,0.054468305605295614,0.01106291322519255,1998.636593186373,900.4410303545727,408.16636836331804
2158.841369358717,0.053506476116420475,0.012544141781737272,2006.4523096192386,896.1756074300838,427.57589256360245
2166.0530049298595,0.05767571127936876,0.01250693533028267,2014.2680260521042,806.8228781828566,357.2651108537316
2173.264640501002,0.05685114347176789,0.012022803024912746,2022.0837424849701,789.476496268591,366.99117489473474
2180.476276072144,0.05717569612734145,0.01226614738374297,2029.8994589178358,746.5662371398154,328.1163669293756
2187.6879116432865,0.05747336753705042,0.012475931286256533,2037.7151753507014,725.6134709197836,327.5762973640532
